ticker,risk_free_rate,trend,iv_env,signal_rating,recommended_structure,adx,rsi,pcr,rel_volume,macd_trend,spot,prev_close,price_change,price_change_pct,macd_hist,iv_rank_proxy,expiry,dte,weekly_trend,ema200,ema200_position,news_sentiment,news_headlines,news_bullish,news_bearish,analyst_buy,analyst_hold,analyst_sell,analyst_net_score,analyst_label,div_ex_date,div_days_to_ex,div_yield,div_in_window,short_interest,vol_skew_put_iv,vol_skew_call_iv,vol_skew_pct,pcr_sentiment,unusual_activity,vol_oi_ratio,call_oi,put_oi,oi_delta_calls,oi_delta_puts,back_expiry,back_dte,iv_term_shape,iv_term_note,iv_front_iv,iv_back_iv,iv_edge_pct,atm_iv,hv20,iv_premium,iv_discount,iv_hv_ratio,regime,signal_score,signal_notes,status,structure,recommended,details,pop,ev,max_profit,meets_min_profit,max_loss,meets_max_loss,net_delta,net_theta,net_gamma,net_vega,is_credit,long_strike,short_strike,spot_at_entry,profit_target,capital_required,gamma_penalty,div_warning,div_penalty,proximity_penalty,signal_score_adj,put_long_strike,put_short_strike,call_short_strike,call_long_strike
TSLA,0.03668,Downtrend,Low,Moderate,Put Debit Spread,16.1,48.1,0.84,1.46,Bullish,393.45,425.3,-31.85,-7.49,1.651,20.1,2026-07-17,15,Range-bound,398.13,below,Bullish,"['Stock market today: Dow notches fresh record, Nasdaq slides as Tesla sinks, semiconductors extend decline', 'Dow Jones Futures: Dow Hits High But AI Tumbles; Apple, Robinhood Are Buys As Tesla, Sandisk Dive', 'Stock Market Today: Dow Runs 590 Points To New High But Meta, Chip, Optical Stocks Slammed', 'Update: Dow Rises to Record as Wall Street Logs Weekly Gains', 'Update: US Equity Indexes Mixed as Weak Jobs Data Trigger Rotation Out of Growth Stocks']",3,1,0,0,0,0.0,N/A,,,,False,2.34,0.4488,0.4375,1.13,Neutral,False,0.4,184166,154305,0.0,0.0,2026-08-14,43,Flat,"Front IV 44% ≈ Back IV 46% — flat term structure, calendar spread is neutral on IV",0.4388,0.4583,-4.3,0.4388,0.6257,-0.1869,True,0.701,chop,0.831,"['Price below EMA200 — institutional downtrend confirms bearish bias', 'ADX 16.1 choppy market — weak case for directional trade', 'RSI 48.1 bearish momentum', 'MACD Bullish conflicts with downside bias', 'news sentiment Bullish — headwind for downside trade', 'IV discount -18.7% vs HV20 — buying cheap options adds edge', 'Short interest 2.3% — low short float supports steady downside']",OK,Covered Call,False,"SELL 425.0C (delta 0.21, credit ~$4.00, max profit if called $35.55/share, breakeven $421.00, max profit $4.00 meets $0.20 min) | take-profit target ~$32.00 (90% of max profit)",121.3,,35.55,True,,,-0.213,0.3515,-0.0082,-0.232,True,,425.0,393.45,31.995,,0.0,False,0.0,0.0,-0.0,,,,
TSLA,0.03668,Downtrend,Low,Moderate,Put Debit Spread,16.1,48.1,0.84,1.46,Bullish,393.45,425.3,-31.85,-7.49,1.651,20.1,2026-07-17,15,Range-bound,398.13,below,Bullish,"['Stock market today: Dow notches fresh record, Nasdaq slides as Tesla sinks, semiconductors extend decline', 'Dow Jones Futures: Dow Hits High But AI Tumbles; Apple, Robinhood Are Buys As Tesla, Sandisk Dive', 'Stock Market Today: Dow Runs 590 Points To New High But Meta, Chip, Optical Stocks Slammed', 'Update: Dow Rises to Record as Wall Street Logs Weekly Gains', 'Update: US Equity Indexes Mixed as Weak Jobs Data Trigger Rotation Out of Growth Stocks']",3,1,0,0,0,0.0,N/A,,,,False,2.34,0.4488,0.4375,1.13,Neutral,False,0.4,184166,154305,0.0,0.0,2026-08-14,43,Flat,"Front IV 44% ≈ Back IV 46% — flat term structure, calendar spread is neutral on IV",0.4388,0.4583,-4.3,0.4388,0.6257,-0.1869,True,0.701,chop,0.831,"['Price below EMA200 — institutional downtrend confirms bearish bias', 'ADX 16.1 choppy market — weak case for directional trade', 'RSI 48.1 bearish momentum', 'MACD Bullish conflicts with downside bias', 'news sentiment Bullish — headwind for downside trade', 'IV discount -18.7% vs HV20 — buying cheap options adds edge', 'Short interest 2.3% — low short float supports steady downside']",OK,Call Credit Spread,False,"SELL 425.0C / BUY 430.0C (short delta 0.21, credit ~$0.65, width $5, credit/width 13%, need >=25%, max profit $0.65 meets $0.20 min, max loss $4.35 exceeds $1.20 risk cap) | take-profit target ~$0.58 (90% of max profit)",78.7,-0.417,0.65,True,4.35,False,-0.033,0.0315,-0.000873,-0.0226,True,430.0,425.0,393.45,0.585,435.0,0.0,False,0.0,0.0,-0.0,,,,
TSLA,0.03668,Downtrend,Low,Moderate,Put Debit Spread,16.1,48.1,0.84,1.46,Bullish,393.45,425.3,-31.85,-7.49,1.651,20.1,2026-07-17,15,Range-bound,398.13,below,Bullish,"['Stock market today: Dow notches fresh record, Nasdaq slides as Tesla sinks, semiconductors extend decline', 'Dow Jones Futures: Dow Hits High But AI Tumbles; Apple, Robinhood Are Buys As Tesla, Sandisk Dive', 'Stock Market Today: Dow Runs 590 Points To New High But Meta, Chip, Optical Stocks Slammed', 'Update: Dow Rises to Record as Wall Street Logs Weekly Gains', 'Update: US Equity Indexes Mixed as Weak Jobs Data Trigger Rotation Out of Growth Stocks']",3,1,0,0,0,0.0,N/A,,,,False,2.34,0.4488,0.4375,1.13,Neutral,False,0.4,184166,154305,0.0,0.0,2026-08-14,43,Flat,"Front IV 44% ≈ Back IV 46% — flat term structure, calendar spread is neutral on IV",0.4388,0.4583,-4.3,0.4388,0.6257,-0.1869,True,0.701,chop,0.831,"['Price below EMA200 — institutional downtrend confirms bearish bias', 'ADX 16.1 choppy market — weak case for directional trade', 'RSI 48.1 bearish momentum', 'MACD Bullish conflicts with downside bias', 'news sentiment Bullish — headwind for downside trade', 'IV discount -18.7% vs HV20 — buying cheap options adds edge', 'Short interest 2.3% — low short float supports steady downside']",OK,Iron Condor,False,"SELL 365.0P/BUY 362.5P + SELL 425.0C/BUY 430.0C (total credit ~$1.00, put 14% / call 13% of width, need >=25%, max profit $1.00 meets $0.20 min, max loss $4.00 exceeds $1.20 risk cap) | take-profit target ~$0.90 (90% of max profit)",59.4,-1.029,1.0,True,4.0,False,-0.015,0.049,-0.001364,-0.0358,True,,,393.45,0.9,400.0,0.0,False,0.0,0.0,-0.0,362.5,365.0,425.0,430.0
TSLA,0.03668,Downtrend,Low,Moderate,Put Debit Spread,16.1,48.1,0.84,1.46,Bullish,393.45,425.3,-31.85,-7.49,1.651,20.1,2026-07-17,15,Range-bound,398.13,below,Bullish,"['Stock market today: Dow notches fresh record, Nasdaq slides as Tesla sinks, semiconductors extend decline', 'Dow Jones Futures: Dow Hits High But AI Tumbles; Apple, Robinhood Are Buys As Tesla, Sandisk Dive', 'Stock Market Today: Dow Runs 590 Points To New High But Meta, Chip, Optical Stocks Slammed', 'Update: Dow Rises to Record as Wall Street Logs Weekly Gains', 'Update: US Equity Indexes Mixed as Weak Jobs Data Trigger Rotation Out of Growth Stocks']",3,1,0,0,0,0.0,N/A,,,,False,2.34,0.4488,0.4375,1.13,Neutral,False,0.4,184166,154305,0.0,0.0,2026-08-14,43,Flat,"Front IV 44% ≈ Back IV 46% — flat term structure, calendar spread is neutral on IV",0.4388,0.4583,-4.3,0.4388,0.6257,-0.1869,True,0.701,chop,0.831,"['Price below EMA200 — institutional downtrend confirms bearish bias', 'ADX 16.1 choppy market — weak case for directional trade', 'RSI 48.1 bearish momentum', 'MACD Bullish conflicts with downside bias', 'news sentiment Bullish — headwind for downside trade', 'IV discount -18.7% vs HV20 — buying cheap options adds edge', 'Short interest 2.3% — low short float supports steady downside']",OK,Call Debit Spread,False,"BUY 397.5C / SELL 430.0C (long delta 0.48, debit ~$8.95, width $32, max profit $23.55 meets $0.20 min, max loss $8.95 exceeds $1.20 risk cap) | take-profit target ~$21.20 (90% of max profit)",47.8,6.594,23.55,True,8.95,False,0.298,-0.16,0.004103,0.1083,False,397.5,430.0,393.45,21.195,895.0,0.0,False,0.0,0.0,-0.0,,,,
TSLA,0.03668,Downtrend,Low,Moderate,Put Debit Spread,16.1,48.1,0.84,1.46,Bullish,393.45,425.3,-31.85,-7.49,1.651,20.1,2026-07-17,15,Range-bound,398.13,below,Bullish,"['Stock market today: Dow notches fresh record, Nasdaq slides as Tesla sinks, semiconductors extend decline', 'Dow Jones Futures: Dow Hits High But AI Tumbles; Apple, Robinhood Are Buys As Tesla, Sandisk Dive', 'Stock Market Today: Dow Runs 590 Points To New High But Meta, Chip, Optical Stocks Slammed', 'Update: Dow Rises to Record as Wall Street Logs Weekly Gains', 'Update: US Equity Indexes Mixed as Weak Jobs Data Trigger Rotation Out of Growth Stocks']",3,1,0,0,0,0.0,N/A,,,,False,2.34,0.4488,0.4375,1.13,Neutral,False,0.4,184166,154305,0.0,0.0,2026-08-14,43,Flat,"Front IV 44% ≈ Back IV 46% — flat term structure, calendar spread is neutral on IV",0.4388,0.4583,-4.3,0.4388,0.6257,-0.1869,True,0.701,chop,0.831,"['Price below EMA200 — institutional downtrend confirms bearish bias', 'ADX 16.1 choppy market — weak case for directional trade', 'RSI 48.1 bearish momentum', 'MACD Bullish conflicts with downside bias', 'news sentiment Bullish — headwind for downside trade', 'IV discount -18.7% vs HV20 — buying cheap options adds edge', 'Short interest 2.3% — low short float supports steady downside']",OK,Put Debit Spread,True,"[Best EV] BUY 410.0P / SELL 350.0P (long delta -0.66, debit ~$22.31, width $60, max profit $37.69 meets $0.20 min, max loss $22.31 exceeds $1.20 risk cap) [no combo met max loss cap - showing best EV overall] | take-profit target ~$33.92 (90% of max profit)",65.7,17.127,37.69,True,22.31,False,-0.554,-0.1717,0.005892,0.1498,False,410.0,350.0,393.45,33.921,2231.0,0.0,False,0.0,0.0,-0.0,,,,
TSLA,0.03668,Downtrend,Low,Moderate,Put Debit Spread,16.1,48.1,0.84,1.46,Bullish,393.45,425.3,-31.85,-7.49,1.651,20.1,2026-07-17,15,Range-bound,398.13,below,Bullish,"['Stock market today: Dow notches fresh record, Nasdaq slides as Tesla sinks, semiconductors extend decline', 'Dow Jones Futures: Dow Hits High But AI Tumbles; Apple, Robinhood Are Buys As Tesla, Sandisk Dive', 'Stock Market Today: Dow Runs 590 Points To New High But Meta, Chip, Optical Stocks Slammed', 'Update: Dow Rises to Record as Wall Street Logs Weekly Gains', 'Update: US Equity Indexes Mixed as Weak Jobs Data Trigger Rotation Out of Growth Stocks']",3,1,0,0,0,0.0,N/A,,,,False,2.34,0.4488,0.4375,1.13,Neutral,False,0.4,184166,154305,0.0,0.0,2026-08-14,43,Flat,"Front IV 44% ≈ Back IV 46% — flat term structure, calendar spread is neutral on IV",0.4388,0.4583,-4.3,0.4388,0.6257,-0.1869,True,0.701,chop,0.831,"['Price below EMA200 — institutional downtrend confirms bearish bias', 'ADX 16.1 choppy market — weak case for directional trade', 'RSI 48.1 bearish momentum', 'MACD Bullish conflicts with downside bias', 'news sentiment Bullish — headwind for downside trade', 'IV discount -18.7% vs HV20 — buying cheap options adds edge', 'Short interest 2.3% — low short float supports steady downside']",OK,Jade Lizard,False,"SELL 372.5P (naked, delta -0.25) + SELL 425.0C / BUY 430.0C (total credit ~$6.40, call spread width $5) - no upside risk, downside breakeven $366.10 (uncapped risk below that), max profit $6.40 meets $0.20 min, naked put requires ~$5774 margin (exceeds $1000 capital)) | take-profit target ~$5.76 (90% of max profit)",53.3,,6.4,True,,,0.221,0.4037,-0.009807,-0.2781,True,,,,5.76,5774.0,0.0,False,0.0,0.0,-0.0,,,,
TSLA,0.03668,Downtrend,Low,Moderate,Put Debit Spread,16.1,48.1,0.84,1.46,Bullish,393.45,425.3,-31.85,-7.49,1.651,20.1,2026-07-17,15,Range-bound,398.13,below,Bullish,"['Stock market today: Dow notches fresh record, Nasdaq slides as Tesla sinks, semiconductors extend decline', 'Dow Jones Futures: Dow Hits High But AI Tumbles; Apple, Robinhood Are Buys As Tesla, Sandisk Dive', 'Stock Market Today: Dow Runs 590 Points To New High But Meta, Chip, Optical Stocks Slammed', 'Update: Dow Rises to Record as Wall Street Logs Weekly Gains', 'Update: US Equity Indexes Mixed as Weak Jobs Data Trigger Rotation Out of Growth Stocks']",3,1,0,0,0,0.0,N/A,,,,False,2.34,0.4488,0.4375,1.13,Neutral,False,0.4,184166,154305,0.0,0.0,2026-08-14,43,Flat,"Front IV 44% ≈ Back IV 46% — flat term structure, calendar spread is neutral on IV",0.4388,0.4583,-4.3,0.4388,0.6257,-0.1869,True,0.701,chop,0.831,"['Price below EMA200 — institutional downtrend confirms bearish bias', 'ADX 16.1 choppy market — weak case for directional trade', 'RSI 48.1 bearish momentum', 'MACD Bullish conflicts with downside bias', 'news sentiment Bullish — headwind for downside trade', 'IV discount -18.7% vs HV20 — buying cheap options adds edge', 'Short interest 2.3% — low short float supports steady downside']",OK,Calendar Spread,False,Could not price ATM calendar at strike 392.5 (2026-07-17 / 2026-08-14) - missing strike or bid/ask,,,,,,,,,,,,,,,,,0.0,False,0.0,0.0,-0.0,,,,
TSLA,0.03668,Downtrend,Low,Moderate,Put Debit Spread,16.1,48.1,0.84,1.46,Bullish,393.45,425.3,-31.85,-7.49,1.651,20.1,2026-07-17,15,Range-bound,398.13,below,Bullish,"['Stock market today: Dow notches fresh record, Nasdaq slides as Tesla sinks, semiconductors extend decline', 'Dow Jones Futures: Dow Hits High But AI Tumbles; Apple, Robinhood Are Buys As Tesla, Sandisk Dive', 'Stock Market Today: Dow Runs 590 Points To New High But Meta, Chip, Optical Stocks Slammed', 'Update: Dow Rises to Record as Wall Street Logs Weekly Gains', 'Update: US Equity Indexes Mixed as Weak Jobs Data Trigger Rotation Out of Growth Stocks']",3,1,0,0,0,0.0,N/A,,,,False,2.34,0.4488,0.4375,1.13,Neutral,False,0.4,184166,154305,0.0,0.0,2026-08-14,43,Flat,"Front IV 44% ≈ Back IV 46% — flat term structure, calendar spread is neutral on IV",0.4388,0.4583,-4.3,0.4388,0.6257,-0.1869,True,0.701,chop,0.831,"['Price below EMA200 — institutional downtrend confirms bearish bias', 'ADX 16.1 choppy market — weak case for directional trade', 'RSI 48.1 bearish momentum', 'MACD Bullish conflicts with downside bias', 'news sentiment Bullish — headwind for downside trade', 'IV discount -18.7% vs HV20 — buying cheap options adds edge', 'Short interest 2.3% — low short float supports steady downside']",OK,Diagonal Spread,False,No strikes found in target delta ranges (bearish diagonal),,,,,,,,,,,,,,,,,0.0,False,0.0,0.0,-0.0,,,,
NFLX,0.03668,Range-bound,High,Neutral,Iron Condor,37.7,42.9,0.53,1.1,Bullish,77.65,74.19,3.46,4.66,0.33,73.4,2026-07-17,15,Downtrend,95.46,below,Bullish,"['Comcast Spinoff Could Rejuvenate Its Depressed Stock', 'Netflix (NFLX) Surged on Refocusing on Fundamentals', 'Netflix gains over 3% as report refutes NBCUniversal acquisition speculation', 'Hollywood director jailed for betting Netflix money on crypto', 'Netflix Nearing 52-Week Low: Should You Buy?']",3,0,0,0,0,0.0,N/A,,,,False,2.41,0.5639,0.5753,-1.14,Bullish,False,0.15,423703,225194,,,2026-08-14,43,Backwardation,"Front IV 57% > Back IV 46% (+23.3%) — near-term vol premium, ideal for calendar/diagonal: selling richer front-month vol",0.5653,0.4584,23.3,0.5653,0.4122,0.1531,False,1.371,chop,0.228,"['Price below EMA200 — monitor for trend resumption out of range', 'weekly trend (Downtrend) conflicts with daily (Range-bound)', 'ADX 37.7 strong trend — breakout risk for neutral trade', 'RSI 42.9 neutral — supports range-bound', 'MACD Bullish — watch for breakout', 'news Bullish — directional bias adds breakout risk to neutral trade', 'PCR 0.53 bullish — directional OI skew adds breakout risk', 'IV premium +15.3% over HV20 — selling rich options adds edge']",OK,Put Credit Spread,False,"SELL 71.0P / BUY 70.0P (short delta -0.20, credit ~$0.18, width $1, credit/width 18%, need >=25%, max profit $0.18 below $0.20 min, max loss $0.82 within $1.20 risk cap) | take-profit target ~$0.16 (90% of max profit)",80.3,-0.017,0.18,False,0.82,True,0.032,0.0081,-0.003367,-0.0046,True,70.0,71.0,77.65,0.162,82.0,0.0,False,0.0,0.0,-0.0,,,,
NFLX,0.03668,Range-bound,High,Neutral,Iron Condor,37.7,42.9,0.53,1.1,Bullish,77.65,74.19,3.46,4.66,0.33,73.4,2026-07-17,15,Downtrend,95.46,below,Bullish,"['Comcast Spinoff Could Rejuvenate Its Depressed Stock', 'Netflix (NFLX) Surged on Refocusing on Fundamentals', 'Netflix gains over 3% as report refutes NBCUniversal acquisition speculation', 'Hollywood director jailed for betting Netflix money on crypto', 'Netflix Nearing 52-Week Low: Should You Buy?']",3,0,0,0,0,0.0,N/A,,,,False,2.41,0.5639,0.5753,-1.14,Bullish,False,0.15,423703,225194,,,2026-08-14,43,Backwardation,"Front IV 57% > Back IV 46% (+23.3%) — near-term vol premium, ideal for calendar/diagonal: selling richer front-month vol",0.5653,0.4584,23.3,0.5653,0.4122,0.1531,False,1.371,chop,0.228,"['Price below EMA200 — monitor for trend resumption out of range', 'weekly trend (Downtrend) conflicts with daily (Range-bound)', 'ADX 37.7 strong trend — breakout risk for neutral trade', 'RSI 42.9 neutral — supports range-bound', 'MACD Bullish — watch for breakout', 'news Bullish — directional bias adds breakout risk to neutral trade', 'PCR 0.53 bullish — directional OI skew adds breakout risk', 'IV premium +15.3% over HV20 — selling rich options adds edge']",OK,Cash Secured Put,False,"SELL 71.0P (delta -0.20, credit ~$1.01, breakeven $69.99, max loss $69.99/share if stock → 0, max profit $1.01 meets $0.20 min) | take-profit target ~$0.91 (90% of max profit)",80.3,,1.01,True,69.99,,0.197,0.0804,-0.0312,-0.0436,True,,71.0,77.65,0.909,6999.0,0.0,False,0.0,0.0,-0.0,,,,
NFLX,0.03668,Range-bound,High,Neutral,Iron Condor,37.7,42.9,0.53,1.1,Bullish,77.65,74.19,3.46,4.66,0.33,73.4,2026-07-17,15,Downtrend,95.46,below,Bullish,"['Comcast Spinoff Could Rejuvenate Its Depressed Stock', 'Netflix (NFLX) Surged on Refocusing on Fundamentals', 'Netflix gains over 3% as report refutes NBCUniversal acquisition speculation', 'Hollywood director jailed for betting Netflix money on crypto', 'Netflix Nearing 52-Week Low: Should You Buy?']",3,0,0,0,0,0.0,N/A,,,,False,2.41,0.5639,0.5753,-1.14,Bullish,False,0.15,423703,225194,,,2026-08-14,43,Backwardation,"Front IV 57% > Back IV 46% (+23.3%) — near-term vol premium, ideal for calendar/diagonal: selling richer front-month vol",0.5653,0.4584,23.3,0.5653,0.4122,0.1531,False,1.371,chop,0.228,"['Price below EMA200 — monitor for trend resumption out of range', 'weekly trend (Downtrend) conflicts with daily (Range-bound)', 'ADX 37.7 strong trend — breakout risk for neutral trade', 'RSI 42.9 neutral — supports range-bound', 'MACD Bullish — watch for breakout', 'news Bullish — directional bias adds breakout risk to neutral trade', 'PCR 0.53 bullish — directional OI skew adds breakout risk', 'IV premium +15.3% over HV20 — selling rich options adds edge']",OK,Covered Call,False,"SELL 87.0C (delta 0.19, credit ~$0.91, max profit if called $10.26/share, breakeven $86.09, max profit $0.91 meets $0.20 min) | take-profit target ~$9.23 (90% of max profit)",119.0,,10.26,True,,,-0.19,0.0855,-0.0292,-0.0427,True,,87.0,77.65,9.234,,0.0,False,0.0,0.0,-0.0,,,,
NFLX,0.03668,Range-bound,High,Neutral,Iron Condor,37.7,42.9,0.53,1.1,Bullish,77.65,74.19,3.46,4.66,0.33,73.4,2026-07-17,15,Downtrend,95.46,below,Bullish,"['Comcast Spinoff Could Rejuvenate Its Depressed Stock', 'Netflix (NFLX) Surged on Refocusing on Fundamentals', 'Netflix gains over 3% as report refutes NBCUniversal acquisition speculation', 'Hollywood director jailed for betting Netflix money on crypto', 'Netflix Nearing 52-Week Low: Should You Buy?']",3,0,0,0,0,0.0,N/A,,,,False,2.41,0.5639,0.5753,-1.14,Bullish,False,0.15,423703,225194,,,2026-08-14,43,Backwardation,"Front IV 57% > Back IV 46% (+23.3%) — near-term vol premium, ideal for calendar/diagonal: selling richer front-month vol",0.5653,0.4584,23.3,0.5653,0.4122,0.1531,False,1.371,chop,0.228,"['Price below EMA200 — monitor for trend resumption out of range', 'weekly trend (Downtrend) conflicts with daily (Range-bound)', 'ADX 37.7 strong trend — breakout risk for neutral trade', 'RSI 42.9 neutral — supports range-bound', 'MACD Bullish — watch for breakout', 'news Bullish — directional bias adds breakout risk to neutral trade', 'PCR 0.53 bullish — directional OI skew adds breakout risk', 'IV premium +15.3% over HV20 — selling rich options adds edge']",OK,Call Credit Spread,False,"SELL 87.0C / BUY 88.0C (short delta 0.19, credit ~$0.09, width $1, credit/width 9%, need >=25%, max profit $0.09 below $0.20 min, max loss $0.91 within $1.20 risk cap) | take-profit target ~$0.08 (90% of max profit)",81.0,-0.1,0.09,False,0.91,True,-0.022,0.0056,-0.002454,-0.0032,True,88.0,87.0,77.65,0.081,91.0,0.0,False,0.0,0.0,-0.0,,,,
NFLX,0.03668,Range-bound,High,Neutral,Iron Condor,37.7,42.9,0.53,1.1,Bullish,77.65,74.19,3.46,4.66,0.33,73.4,2026-07-17,15,Downtrend,95.46,below,Bullish,"['Comcast Spinoff Could Rejuvenate Its Depressed Stock', 'Netflix (NFLX) Surged on Refocusing on Fundamentals', 'Netflix gains over 3% as report refutes NBCUniversal acquisition speculation', 'Hollywood director jailed for betting Netflix money on crypto', 'Netflix Nearing 52-Week Low: Should You Buy?']",3,0,0,0,0,0.0,N/A,,,,False,2.41,0.5639,0.5753,-1.14,Bullish,False,0.15,423703,225194,,,2026-08-14,43,Backwardation,"Front IV 57% > Back IV 46% (+23.3%) — near-term vol premium, ideal for calendar/diagonal: selling richer front-month vol",0.5653,0.4584,23.3,0.5653,0.4122,0.1531,False,1.371,chop,0.228,"['Price below EMA200 — monitor for trend resumption out of range', 'weekly trend (Downtrend) conflicts with daily (Range-bound)', 'ADX 37.7 strong trend — breakout risk for neutral trade', 'RSI 42.9 neutral — supports range-bound', 'MACD Bullish — watch for breakout', 'news Bullish — directional bias adds breakout risk to neutral trade', 'PCR 0.53 bullish — directional OI skew adds breakout risk', 'IV premium +15.3% over HV20 — selling rich options adds edge']",OK,Iron Condor,True,"[Best EV] SELL 76.0P/BUY 75.0P + SELL 85.0C/BUY 86.0C (total credit ~$0.52, put 39% (meets) / call 13% (below) of width, need >=25%, max profit $0.52 meets $0.20 min, max loss $0.48 within $1.20 risk cap) | take-profit target ~$0.47 (90% of max profit) | short strike 2.1% from spot — caution",35.7,-0.123,0.52,True,0.48,True,0.016,0.0099,-0.003874,-0.0054,True,,,77.65,0.468,48.0,0.0,False,0.0,0.2,-0.2,75.0,76.0,85.0,86.0
